date	it	instrument	satellite	channel	nassim	nrej	oberr	OmF_wobc	OmF_bc	pen	rms	std
2021-05-11 15:00:00	2	mhs	metop-b	5	190	0	2.0	-0.3772063	0.0697035	0.1425186	0.7791216	0.7759973
2021-05-11 15:00:00	3	mhs	n19	1	121	120	2.5	-2.4512946	-1.1305941	0.0819076	2.8700732	2.6380063
2021-05-11 15:00:00	3	mhs	n19	2	131	87	2.5	-0.3760971	-1.0699192	0.0875449	2.4021104	2.150676
2021-05-11 15:00:00	3	mhs	n19	3	131	3	-2.5	0.1077196	0.084855	0.208367	1.1931516	1.1901304
2021-05-11 15:00:00	3	mhs	n19	4	131	12	2.0	-0.1354742	0.059179	0.1294369	0.7662211	0.7639323
2021-05-11 15:00:00	3	mhs	n19	5	131	13	2.0	-0.6751309	0.0211304	0.0691434	0.7800336	0.7797473
2021-05-11 15:00:00	3	mhs	metop-b	1	183	25	2.5	0.8046803	-0.3211894	0.271341	1.9682631	1.9418797
2021-05-11 15:00:00	3	mhs	metop-b	2	196	13	2.5	0.5280647	-0.1085291	0.2357243	1.4958094	1.491867
2021-05-11 15:00:00	3	mhs	metop-b	3	196	0	2.5	0.0377011	0.0053061	0.0902809	0.7630213	0.7630029
2021-05-11 15:00:00	3	mhs	metop-b	4	196	0	2.0	-0.1938876	-0.0015445	0.1178527	0.7022833	0.7022816
2021-05-11 15:00:00	3	mhs	metop-b	5	196	0	2.0	-0.4031981	0.0338412	0.1249734	0.7291888	0.7284031
2021-05-11 16:00:00	1	mhs	metop-a	1	2	9	-2.5	1.2910436	1.2910436	0.1602202	1.3052694	0.192184
2021-05-11 16:00:00	1	mhs	metop-a	2	2	32	-2.5	1.9033341	1.9033341	0.960229	2.4992026	1.6196706
2021-05-11 16:00:00	1	mhs	metop-a	3	2	0	-2.5	0.6726793	0.6726793	0.1288926	0.8976069	0.5943069
2021-05-11 16:00:00	1	mhs	metop-a	4	2	0	-2.0	0.3991027	0.3991027	0.04097	0.4048588	0.0680274
2021-05-11 16:00:00	1	mhs	metop-a	5	2	0	-2.0	-0.1227354	-0.1227354	0.1838434	0.8576205	0.8487926
2021-05-11 16:00:00	1	mhs	n19	1	55	27	2.5	2.4433635	0.9655897	0.5615169	2.9320723	2.7685166
2021-05-11 16:00:00	1	mhs	n19	2	57	15	2.5	1.4544294	0.1908414	0.695404	2.4539074	2.4464752
2021-05-11 16:00:00	1	mhs	n19	3	57	1	-2.5	-0.0361618	-0.1567588	0.1676715	1.0447368	1.0329094
2021-05-11 16:00:00	1	mhs	n19	4	57	0	2.0	-0.4685408	0.0912074	0.209471	0.9279703	0.9234772
2021-05-11 16:00:00	1	mhs	n19	5	57	2	2.0	-0.8479954	0.1698119	0.1363111	0.7496333	0.7301466
2021-05-11 16:00:00	2	mhs	metop-a	1	2	10	-2.5	0.1231611	0.1231611	0.0035644	0.1890209	0.1433884
2021-05-11 16:00:00	2	mhs	metop-a	2	2	33	-2.5	1.6950717	1.6950717	0.695375	2.1216146	1.2759235
2021-05-11 16:00:00	2	mhs	metop-a	3	2	0	-2.5	0.9908462	0.9908462	0.1607163	1.0022371	0.1506753
2021-05-11 16:00:00	2	mhs	metop-a	4	2	0	-2.0	0.514202	0.514202	0.2271114	0.9531248	0.802523
2021-05-11 16:00:00	2	mhs	metop-a	5	2	0	-2.0	0.2394415	0.2394415	0.6972675	1.670052	1.652798
2021-05-11 16:00:00	2	mhs	n19	1	58	18	2.5	2.0004751	0.053606	0.3677041	2.4850866	2.4845084
2021-05-11 16:00:00	2	mhs	n19	2	59	9	2.5	1.2476206	-0.0506965	0.6003752	2.377421	2.3768804
2021-05-11 16:00:00	2	mhs	n19	3	59	0	-2.5	0.2513431	0.1125875	0.1711659	1.0451462	1.0390643
2021-05-11 16:00:00	2	mhs	n19	4	59	1	2.0	-0.5088082	0.0019771	0.1570168	0.801314	0.8013115
2021-05-11 16:00:00	2	mhs	n19	5	59	1	2.0	-0.6954556	0.190514	0.0881713	0.6048557	0.5740686
2021-05-11 16:00:00	3	mhs	metop-a	1	2	10	-2.5	-0.0917506	-0.0917506	0.0009598	0.1031971	0.0472383
2021-05-11 16:00:00	3	mhs	metop-a	2	2	33	-2.5	1.6627651	1.6627651	0.6892929	2.1117426	1.3017946
2021-05-11 16:00:00	3	mhs	metop-a	3	2	0	-2.5	0.8417411	0.8417411	0.1159039	0.8511173	0.1259869
2021-05-11 16:00:00	3	mhs	metop-a	4	2	0	-2.0	0.387776	0.387776	0.2044447	0.9043116	0.8169512
2021-05-11 16:00:00	3	mhs	metop-a	5	2	0	-2.0	0.2628584	0.2628584	0.6731034	1.6408582	1.619667
